"","featureid","zone","riparian_distance_ft","agriculture","alloffnet","allonnet","ann_tmax_c","ann_tmin_c","apr_prcp_mm","AreaSqKM","aug_prcp_mm","dec_prcp_mm","deg_barr_1","deg_barr_2","deg_barr_3","deg_barr_4","deg_barr_5","deg_barr_6","deg_barr_7","deg_barr_all","dep_no3_2011","dep_so4_2011","devel_hi","devel_low","devel_med","devel_opn","developed","drainageclass","elevation","feb_prcp_mm","forest","forest_decid","forest_evgrn","forest_mixed","fwsopenwater","fwswetlands","herbaceous","hydrogroup_a","hydrogroup_ab","hydrogroup_cd","hydrogroup_d1","hydrogroup_d4","impervious","jan_prcp_mm","jul_prcp_mm","jun_prcp_mm","mar_prcp_mm","may_prcp_mm","nov_prcp_mm","oct_prcp_mm","openoffnet","openonnet","percent_sandy","sep_prcp_mm","slope_pcnt","surfcoarse","tree_canopy","undev_forest","water","wetland"
"39","201473795","upstream","200"," 0.0000000"," 0.0000000"," 12.3967000",NA,NA,NA,"2.17781e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.84753","768.2810",NA," 97.52070"," 72.314000"," 7.024790"," 18.181800","4.13223e-01"," 11.1570000"," 2.4793400","0.00000e+00"," 30.5785000"," 62.809900"," 0.0000000","  0.0000000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","4.13223e-01","  0.0000000",NA," 8.5803600","0.00000e+00","80.7810000"," 97.52070","0.00000e+00"," 13.2231000"
"40","201473795","upstream",NA," 0.0000000"," 0.1018330","  3.1568200","10.37870","-1.086980000","141.7990","8.83800e-01","136.6390","151.0520"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.19680","13.36650"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","4.08004","786.4760","127.7020"," 99.38900"," 82.892100"," 4.684320"," 11.812600","1.01833e-01","  2.9531600"," 0.6109980","0.00000e+00"," 11.0998000"," 87.169000"," 0.1018330","  0.1018330","0.00000e+00","141.4750","144.4490","154.246","143.3790","145.996","155.788","165.523","0.00000000","1.01833e-01","  0.0000000","137.005"," 8.9741000","0.00000e+00","85.5570000"," 99.38900","0.00000e+00","  4.1751500"
"41","201473805","local","200"," 0.0000000"," 0.0000000"," 27.2727000",NA,NA,NA,"9.90747e-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.00000","716.1820",NA,"100.00000"," 27.272700","18.181800"," 54.545500","0.00000e+00"," 27.2727000"," 0.0000000","0.00000e+00","100.0000000","  0.000000"," 0.0000000","  0.0000000","1.81818e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 6.6527200","0.00000e+00","80.2727000","100.00000","0.00000e+00"," 27.2727000"
"42","201473805","local",NA," 0.0000000"," 0.0000000"," 21.4286000","10.15550","-1.762930000","137.3480","1.26000e-02","134.7140","146.5310"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.05500","13.24530"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.00000","718.5000","123.8740","100.00000"," 42.857100","14.285700"," 42.857100","0.00000e+00"," 21.4286000"," 0.0000000","0.00000e+00","100.0000000","  0.000000"," 0.0000000","  0.0000000","1.42857e-01","137.1350","140.5410","149.697","138.9500","141.869","150.903","160.580","0.00000000","0.00000e+00","  0.0000000","135.345"," 9.0526600","0.00000e+00","81.2857000","100.00000","0.00000e+00"," 21.4286000"
"43","201473805","upstream","200"," 0.0000000"," 0.1672240"," 25.9197000",NA,NA,NA,"5.42004e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.66899","770.6470",NA," 98.99670"," 55.685600"," 5.852840"," 37.458200","6.68896e-01"," 24.9164000"," 1.0033400","0.00000e+00"," 45.3177000"," 51.337800"," 2.6755900","  2.6755900","3.34448e-03",NA,NA,NA,NA,NA,NA,NA,"0.00000000","6.68896e-01","  0.0000000",NA," 9.7988900","0.00000e+00","82.7391000"," 98.99670","0.00000e+00"," 27.5920000"
"44","201473805","upstream",NA," 0.0000000"," 0.2108960","  8.5764500","10.39830","-0.910436000","144.0610","2.56050e+00","137.6870","154.4260"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.20070","13.37520"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.78582","797.3960","131.0060"," 99.78910"," 70.404200"," 3.198590"," 26.186300","1.40598e-01","  8.5413000"," 0.2108960","0.00000e+00"," 32.3023000"," 66.924400"," 0.5975400","  0.5975400","7.02988e-04","143.0190","147.1090","155.471","144.7660","147.641","157.672","166.817","0.00000000","1.40598e-01","  0.0000000","137.594","11.9709000","0.00000e+00","86.1040000"," 99.78910","0.00000e+00","  9.2794400"
"45","201473806","local","200"," 0.0000000"," 0.0000000"," 11.3208000",NA,NA,NA,"9.36649e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.21698","800.3870",NA,"100.00000"," 66.981100"," 1.886790"," 31.132100","0.00000e+00"," 11.3208000"," 0.0000000","0.00000e+00"," 79.2453000"," 20.754700"," 0.0000000","  0.0000000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"14.1894000","0.00000e+00","84.5000000","100.00000","0.00000e+00"," 16.9811000"
"46","201473806","local",NA," 0.0000000"," 0.0000000","  9.8344700","10.38730","-0.538766000","146.3940","9.24300e-01","138.0560","157.6990"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.20380","13.38950"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.45278","837.5000","134.0360"," 98.83160"," 82.960100"," 0.486855"," 15.384600","0.00000e+00","  9.8344700"," 1.1684500","0.00000e+00"," 57.0594000"," 42.940600"," 0.0000000","  0.0000000","0.00000e+00","144.0520","149.1890","156.242","145.4470","149.036","158.704","167.835","0.00000000","0.00000e+00","  0.0000000","137.974","12.6983000","0.00000e+00","84.5200000"," 98.83160","0.00000e+00"," 10.5161000"
"47","201473806","upstream","200"," 0.0000000"," 0.0000000"," 11.3208000",NA,NA,NA,"9.36649e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.21698","800.3870",NA,"100.00000"," 66.981100"," 1.886790"," 31.132100","0.00000e+00"," 11.3208000"," 0.0000000","0.00000e+00"," 79.2453000"," 20.754700"," 0.0000000","  0.0000000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"14.1894000","0.00000e+00","84.5000000","100.00000","0.00000e+00"," 16.9811000"
"48","201473806","upstream",NA," 0.0000000"," 0.0000000","  9.8344700","10.38730","-0.538766000","146.3940","9.24300e-01","138.0560","157.6990"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.20380","13.38950"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.45278","837.5000","134.0360"," 98.83160"," 82.960100"," 0.486855"," 15.384600","0.00000e+00","  9.8344700"," 1.1684500","0.00000e+00"," 57.0594000"," 42.940600"," 0.0000000","  0.0000000","0.00000e+00","144.0520","149.1890","156.242","145.4470","149.036","158.704","167.835","0.00000000","0.00000e+00","  0.0000000","137.974","12.6983000","0.00000e+00","84.5200000"," 98.83160","0.00000e+00"," 10.5161000"
"49","201473815","local","200"," 0.0000000"," 0.0000000","  1.0309300",NA,NA,NA,"8.50936e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000","20.61860000","20.6186000","3.86598","750.8040",NA," 79.38140"," 65.979400"," 0.000000"," 13.402100","0.00000e+00","  1.0309300"," 0.0000000","0.00000e+00"," 12.3711000"," 87.628900"," 0.0000000","  0.0000000","3.09278e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"16.2977000","0.00000e+00","85.2474000","100.00000","0.00000e+00","  2.0618600"
"50","201473815","local",NA," 0.0000000"," 0.0000000","  0.2518890","10.18960","-1.275810000","140.4380","3.57300e-01","135.5750","150.2440"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.08170","13.27670"," 0.00000000"," 0.00000000"," 0.00000000"," 5.54156000"," 5.5415600","3.97985","777.9500","127.4600"," 94.45840"," 89.420700"," 0.000000","  5.037780","0.00000e+00","  0.2518890"," 0.0000000","0.00000e+00"," 13.6020000"," 86.398000"," 0.0000000","  0.0000000","9.82368e-02","139.0810","143.7270","151.312","140.9060","144.075","153.590","162.345","0.00000000","0.00000e+00","  0.0000000","136.322","14.4990000","0.00000e+00","86.9547000","100.00000","0.00000e+00","  0.5037780"
"51","201473815","upstream","200"," 0.0000000"," 0.0000000"," 15.0000000",NA,NA,NA,"3.22514e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 6.38889000"," 6.3888900","3.63056","795.4940",NA," 93.61110"," 67.777800"," 0.555556"," 25.277800","0.00000e+00"," 15.0000000"," 0.0000000","0.00000e+00"," 37.5000000"," 62.500000"," 0.0000000","  0.0000000","1.13889e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"13.7317000","0.00000e+00","85.5944000","100.00000","0.00000e+00"," 18.0556000"
"52","201473815","upstream",NA," 0.0000000"," 0.0000000","  6.6719300","10.32030","-0.646960000","144.9430","2.27970e+00","137.2060","155.9280"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.16260","13.35460"," 0.00000000"," 0.00000000"," 0.00000000"," 2.25030000"," 2.2503000","3.46940","832.4870","132.5250"," 97.27600"," 86.340300"," 0.197394"," 10.738300","0.00000e+00","  6.6719300"," 0.4737470","0.00000e+00"," 55.6652000"," 44.334800"," 0.0000000","  0.0000000","4.14528e-02","142.6990","147.8680","154.942","144.0560","147.829","157.240","166.410","0.00000000","0.00000e+00","  0.0000000","137.554","12.8080000","0.00000e+00","85.8152000"," 99.51540","0.00000e+00","  7.1062000"
"53","201473826","local","200"," 0.0000000"," 0.0000000"," 26.1146000",NA,NA,NA,"1.43756e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.91083000"," 1.9108300","3.76433","819.8030",NA," 98.08920"," 69.426800"," 0.000000"," 28.662400","0.00000e+00"," 26.1146000"," 0.0000000","0.00000e+00"," 24.8408000"," 75.159200"," 0.0000000","  0.0000000","7.00637e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"11.8372000","0.00000e+00","86.5478000","100.00000","0.00000e+00"," 28.6624000"
"54","201473826","local",NA," 0.0000000"," 0.0000000","  6.0414800","10.30510","-0.522038000","145.2130","9.98100e-01","137.0040","156.3240"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.15340","13.35010"," 0.00000000"," 0.00000000"," 0.00000000"," 3.15600000"," 3.1560000","3.30207","847.3680","132.9390"," 96.84400"," 88.367900"," 0.000000","  8.476100","0.00000e+00","  6.0414800"," 0.0000000","0.00000e+00"," 69.4319000"," 30.568100"," 0.0000000","  0.0000000","5.95131e-02","142.7430","148.1280","155.038","143.8960","148.054","157.190","166.546","0.00000000","0.00000e+00","  0.0000000","137.606","12.3043000","0.00000e+00","86.6068000","100.00000","0.00000e+00","  6.3119900"
"55","201473826","upstream","200"," 0.0000000"," 0.0000000"," 26.1146000",NA,NA,NA,"1.43756e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.91083000"," 1.9108300","3.76433","819.8030",NA," 98.08920"," 69.426800"," 0.000000"," 28.662400","0.00000e+00"," 26.1146000"," 0.0000000","0.00000e+00"," 24.8408000"," 75.159200"," 0.0000000","  0.0000000","7.00637e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"11.8372000","0.00000e+00","86.5478000","100.00000","0.00000e+00"," 28.6624000"
"56","201473826","upstream",NA," 0.0000000"," 0.0000000","  6.0414800","10.30510","-0.522038000","145.2130","9.98100e-01","137.0040","156.3240"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14.15340","13.35010"," 0.00000000"," 0.00000000"," 0.00000000"," 3.15600000"," 3.1560000","3.30207","847.3680","132.9390"," 96.84400"," 88.367900"," 0.000000","  8.476100","0.00000e+00","  6.0414800"," 0.0000000","0.00000e+00"," 69.4319000"," 30.568100"," 0.0000000","  0.0000000","5.95131e-02","142.7430","148.1280","155.038","143.8960","148.054","157.190","166.546","0.00000000","0.00000e+00","  0.0000000","137.606","12.3043000","0.00000e+00","86.6068000","100.00000","0.00000e+00","  6.3119900"
"57","201473846","local","200"," 0.0000000"," 0.0000000"," 57.3248000",NA,NA,NA,"2.78825e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.59236000"," 1.5923600",NA,"702.5860",NA," 77.07010","  8.917200","24.840800"," 43.312100","1.65605e+01"," 40.7643000","10.5096000","0.00000e+00","  0.0000000"," 73.885400","32.1656000"," 32.1656000","4.77707e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.65605e+01","  0.0000000",NA," 6.1367300","0.00000e+00","62.2261000"," 78.31720","1.08280e+01"," 50.3185000"
"58","201473846","local",NA," 0.0000000"," 0.8354220"," 15.4135000","10.00950","-2.223950000","127.2740","2.15460e+00","132.6890","126.8560"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.62150","12.81010"," 0.00000000"," 0.00000000"," 0.00000000"," 2.25564000"," 2.2556400","4.71109","731.2630","105.7370"," 94.48620"," 50.250600","13.116100"," 31.119500","2.88221e+00"," 13.3250000"," 1.4202200","0.00000e+00","  1.6708400"," 93.525500","13.9098000"," 13.9098000","8.89724e-02","125.6170","128.3760","145.224","129.5180","133.095","144.499","152.934","0.00000000","2.88221e+00","  0.0000000","132.722"," 9.2327700","0.00000e+00","80.5447000"," 96.66670","1.83793e+00"," 15.8730000"
"59","201473846","upstream","200"," 0.0000000"," 0.0000000"," 57.3248000",NA,NA,NA,"2.78825e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.59236000"," 1.5923600",NA,"702.5860",NA," 77.07010","  8.917200","24.840800"," 43.312100","1.65605e+01"," 40.7643000","10.5096000","0.00000e+00","  0.0000000"," 73.885400","32.1656000"," 32.1656000","4.77707e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.65605e+01","  0.0000000",NA," 6.1367300","0.00000e+00","62.2261000"," 78.31720","1.08280e+01"," 50.3185000"
"60","201473846","upstream",NA," 0.0000000"," 0.8354220"," 15.4135000","10.00950","-2.223950000","127.2740","2.15460e+00","132.6890","126.8560"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.62150","12.81010"," 0.00000000"," 0.00000000"," 0.00000000"," 2.25564000"," 2.2556400","4.71109","731.2630","105.7370"," 94.48620"," 50.250600","13.116100"," 31.119500","2.88221e+00"," 13.3250000"," 1.4202200","0.00000e+00","  1.6708400"," 93.525500","13.9098000"," 13.9098000","8.89724e-02","125.6170","128.3760","145.224","129.5180","133.095","144.499","152.934","0.00000000","2.88221e+00","  0.0000000","132.722"," 9.2327700","0.00000e+00","80.5447000"," 96.66670","1.83793e+00"," 15.8730000"
"61","201473847","local","200"," 0.0000000"," 0.4629630"," 27.3148000",NA,NA,NA,"1.94536e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.31481000"," 2.3148100","5.06482","711.7270",NA," 97.68520"," 39.814800"," 8.333330"," 49.537000","9.25926e-01"," 26.3889000"," 0.0000000","0.00000e+00","  0.0000000","100.000000","45.3704000"," 45.3704000","6.01852e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","9.25926e-01","  0.0000000",NA," 9.4891500","0.00000e+00","81.2593000","100.00000","0.00000e+00"," 40.2778000"
"62","201473847","local",NA," 0.0000000"," 0.0505050","  6.4141400"," 9.94099","-1.872040000","130.4490","1.78200e+00","135.8570","127.9530"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.91450","13.07480"," 0.00000000"," 0.00000000"," 0.00000000"," 1.66667000"," 1.6666700","4.16212","779.6020","106.0670"," 98.33330"," 70.606100"," 6.616160"," 21.111100","1.01010e-01","  6.3131300"," 0.0000000","0.00000e+00"," 11.3636000"," 88.636400","19.6970000"," 19.6970000","1.21717e-01","129.3410","131.2890","150.476","133.7370","136.012","148.986","157.755","0.00000000","1.01010e-01","  0.0000000","135.983","14.8853000","0.00000e+00","84.3778000","100.00000","0.00000e+00","  8.8383800"
"63","201473847","upstream","200"," 0.0000000"," 0.4629630"," 27.3148000",NA,NA,NA,"1.94536e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.31481000"," 2.3148100","5.06482","711.7270",NA," 97.68520"," 39.814800"," 8.333330"," 49.537000","9.25926e-01"," 26.3889000"," 0.0000000","0.00000e+00","  0.0000000","100.000000","45.3704000"," 45.3704000","6.01852e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","9.25926e-01","  0.0000000",NA," 9.4891500","0.00000e+00","81.2593000","100.00000","0.00000e+00"," 40.2778000"
"64","201473847","upstream",NA," 0.0000000"," 0.0505050","  6.4141400"," 9.94099","-1.872040000","130.4490","1.78200e+00","135.8570","127.9530"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.91450","13.07480"," 0.00000000"," 0.00000000"," 0.00000000"," 1.66667000"," 1.6666700","4.16212","779.6020","106.0670"," 98.33330"," 70.606100"," 6.616160"," 21.111100","1.01010e-01","  6.3131300"," 0.0000000","0.00000e+00"," 11.3636000"," 88.636400","19.6970000"," 19.6970000","1.21717e-01","129.3410","131.2890","150.476","133.7370","136.012","148.986","157.755","0.00000000","1.01010e-01","  0.0000000","135.983","14.8853000","0.00000e+00","84.3778000","100.00000","0.00000e+00","  8.8383800"
"65","201473895","local","200"," 0.0000000"," 0.0000000"," 41.8773000",NA,NA,NA,"2.54192e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.44404000"," 1.4440400","3.96390","672.9490",NA," 98.55600"," 25.631800","11.552300"," 61.371800","0.00000e+00"," 41.8773000"," 0.0000000","0.00000e+00"," 76.5343000"," 23.465700"," 4.6931400","  4.6931400","1.84116e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 9.8870200","0.00000e+00","81.4946000","100.00000","0.00000e+00"," 40.0722000"
"66","201473895","local",NA," 0.0000000"," 5.1637800","  8.8246600","10.18310","-1.843560000","130.2750","2.33550e+00","132.3070","135.8220"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1","13.95470","13.13830"," 0.00000000"," 0.00000000"," 0.00000000"," 0.96339100"," 0.9633910","4.33603","725.0990","114.5950"," 98.88250"," 73.102100"," 4.161850"," 21.618500","0.00000e+00"," 13.9884000"," 0.1541430","0.00000e+00"," 32.4470000"," 67.553000","13.9884000"," 13.9884000","5.43353e-02","128.8730","132.5970","144.819","131.5560","135.209","145.020","154.050","0.00000000","0.00000e+00","  0.0000000","132.453"," 8.6369600","3.39114e+00","85.2640000"," 99.84440","0.00000e+00"," 15.4913000"
"67","201473895","upstream","200"," 0.0000000"," 0.0000000"," 20.5498000",NA,NA,NA,"1.31684e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.27491400"," 0.2749140","4.08176","749.6820",NA," 99.31270"," 47.560100","14.433000"," 37.319600","5.49828e-01"," 19.7938000"," 0.4123710","0.00000e+00"," 49.6220000"," 46.323000","19.8625000"," 19.8625000","3.50515e-02",NA,NA,NA,NA,NA,NA,NA,"0.20618600","3.43643e-01","  0.0000000",NA,"11.2108000","2.61168e+00","83.8598000"," 99.58650","0.00000e+00"," 24.9485000"
"68","201473895","upstream",NA," 0.0000000"," 2.0606400","  4.2197100","10.08360","-1.461670000","139.5280","1.37142e+01","140.1630","144.2670"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1","14.33880","13.47040"," 0.00000000"," 0.00000000"," 0.00000000"," 0.16406400"," 0.1640640","3.82705","822.8410","123.2260"," 99.42910"," 72.798300","14.995400"," 11.635400","7.87505e-02","  6.1753500"," 0.4068780","0.00000e+00"," 22.4636000"," 76.886700","35.0112000"," 35.0112000","9.25318e-03","138.2530","140.5610","157.092","141.9690","143.402","156.490","165.974","0.04593780","3.28127e-02","  0.0000000","140.336","13.3908000","8.53130e-01","86.3130000"," 99.59250","0.00000e+00","  7.5403600"
"69","201473896","local","200"," 0.0000000"," 1.7964100"," 40.7186000",NA,NA,NA,"1.49666e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","5.58861","665.2630",NA," 96.40720","  7.784430","12.574900"," 76.047900","1.79641e+00"," 39.5210000"," 3.5928100","1.19760e+00"," 11.3772000"," 82.634700","55.6886000"," 55.6886000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"1.19760000","5.98802e-01","  0.0000000",NA," 6.1835600","1.19760e+00","77.6826000"," 96.40720","0.00000e+00"," 59.2814000"
"70","201473896","local",NA," 0.0000000"," 0.8190010","  7.5348100","10.10450","-2.210370000","123.9800","1.09890e+00","129.2920","124.4070"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.53710","12.74440"," 0.00000000"," 0.00000000"," 0.00000000"," 4.01310000"," 4.0131000","4.71417","691.8720","104.0230"," 92.30140"," 34.807500","23.751000"," 33.742800","3.27600e-01","  7.8624100"," 3.6855000","2.45700e-01","  4.7502000"," 94.021300","12.6945000"," 12.6945000","2.07207e-01","121.8370","127.3130","139.702","125.0350","130.007","139.781","147.827","0.24570000","8.19001e-02","  0.0000000","129.346"," 9.0688900","2.45700e-01","80.4382000"," 96.16040","0.00000e+00"," 13.1040000"
"71","201473896","upstream","200"," 0.0000000"," 1.7964100"," 40.7186000",NA,NA,NA,"1.49666e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","5.58861","665.2630",NA," 96.40720","  7.784430","12.574900"," 76.047900","1.79641e+00"," 39.5210000"," 3.5928100","1.19760e+00"," 11.3772000"," 82.634700","55.6886000"," 55.6886000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"1.19760000","5.98802e-01","  0.0000000",NA," 6.1835600","1.19760e+00","77.6826000"," 96.40720","0.00000e+00"," 59.2814000"
"72","201473896","upstream",NA," 0.0000000"," 0.8190010","  7.5348100","10.10450","-2.210370000","123.9800","1.09890e+00","129.2920","124.4070"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.53710","12.74440"," 0.00000000"," 0.00000000"," 0.00000000"," 4.01310000"," 4.0131000","4.71417","691.8720","104.0230"," 92.30140"," 34.807500","23.751000"," 33.742800","3.27600e-01","  7.8624100"," 3.6855000","2.45700e-01","  4.7502000"," 94.021300","12.6945000"," 12.6945000","2.07207e-01","121.8370","127.3130","139.702","125.0350","130.007","139.781","147.827","0.24570000","8.19001e-02","  0.0000000","129.346"," 9.0688900","2.45700e-01","80.4382000"," 96.16040","0.00000e+00"," 13.1040000"
"73","201474006","local","200"," 0.0000000"," 0.0000000"," 29.0123000",NA,NA,NA,"4.39982e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.02881000"," 1.0288100","4.64609","691.0270",NA," 95.88480"," 27.983500"," 8.436210"," 59.465000","0.00000e+00"," 29.0123000"," 3.0864200","3.70370e+00"," 34.7737000"," 65.226300","30.6584000"," 30.6584000","1.68724e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 9.0483100","3.70370e+00","80.9053000"," 96.88150","0.00000e+00"," 39.0947000"
